Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,"Walgreens - Springville, UT #9974",420 S Main St,,Springville,UT,84663,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1.0,,,SemaCharge Network,https://semaconnect.com/,GPS,40.1607816,-111.6106739,11/9/2022,148071,2022-11-09 00:33:36 UTC,,,,10/2/2015,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,
ELEC,Moab Spring Ranch,1266 North Highway 191,,Moab,UT,84532,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2.0,,,SemaCharge Network,https://semaconnect.com/,GPS,38.5928125,-109.5640387,11/9/2022,148107,2022-11-09 00:33:36 UTC,,,,6/4/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,Adventure Inn,512 North Main Street,,Moab,UT,84532,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2.0,,,SemaCharge Network,https://semaconnect.com/,GPS,38.5809824,-109.5511605,11/9/2022,148110,2022-11-09 00:33:36 UTC,,,,6/4/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,City Hall,217 East Center Street,,Moab,UT,84532,,800-663-5633,T,9/9/2022,TEMPORARILY UNAVAILABLE (Public),MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2.0,,,SemaCharge Network,https://semaconnect.com/,GPS,38.5737262,-109.5469068,11/9/2022,148114,2022-11-09 00:33:36 UTC,,,,6/4/2019,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,ACT Campground,Mill Creek Village,,Moab,UT,84532,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2.0,,,SemaCharge Network,https://semaconnect.com/,GPS,38.5610771,-109.5252832,11/9/2022,148115,2022-11-09 00:33:36 UTC,,,,6/4/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,STATEOFUTDAS FREDHOUSE1,14727 Minuteman Dr,,Draper,UT,84020,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.48397,-111.895563,11/9/2022,149377,2022-11-09 01:00:36 UTC,,,,11/21/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DAVISTECH P3,550 E 300 S,,Kaysville,UT,84037,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.0293,-111.924378,11/9/2022,149622,2022-11-09 01:00:40 UTC,,,,11/28/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DAVISTECH P2,DATC Drive @ 350 S (DATC),,Kaysville,UT,84037,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.028717,-111.92371,11/9/2022,149623,2022-11-09 01:00:40 UTC,,,,11/28/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS CLVNRMPTN14,2700 W 4501 S,,Taylorsville,UT,84129,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670269,-111.955999,11/9/2022,149663,2022-11-09 01:00:53 UTC,,,,12/3/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS CANNONDOH4,290 N 1460 W,,Salt Lake City,UT,84116,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.776612,-111.933929,11/9/2022,149666,2022-11-09 01:00:52 UTC,,,,12/3/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CULVER'S LOGAN CULVER'S,1392 N 200 E,,Logan,UT,84341,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.756962,-111.828486,11/9/2022,149783,2022-11-09 01:00:39 UTC,,,,12/7/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LEHI POWER LEHI POWER DC,2121 N Thanksgiving Way,,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.41393,-111.87781,11/9/2022,149998,2022-11-09 01:01:11 UTC,,,,12/13/2019,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LEHI POWER LEHI POWER L2,2155 N Thanksgiving Way,,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.413967,-111.877785,11/9/2022,149999,2022-11-09 01:01:11 UTC,,,,12/13/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Marriott Logan - Tesla Destination,635 S Riverwoods Pkwy,,Logan,UT,84321,,435-750-5180  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,5.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.72076,-111.833929,11/3/2020,150657,2021-03-11 23:22:17 UTC,P,,,9/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,La Quinta by Wyndham Kanab - Tesla Destination,465 S 100 E,,Kanab,UT,84741,,435-412-6670  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,4.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,37.046416,-112.519602,11/3/2020,150658,2021-03-11 23:22:17 UTC,P,,,9/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,Hilton Salt Lake City Center - Tesla Destination,255 S W Temple,,Salt Lake City,UT,84101,,801-328-2000  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.76426,-111.893445,11/3/2020,150672,2021-03-11 23:22:17 UTC,P,,,9/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,SpringHill Suites Logan - Tesla Destination,635 S Riverwoods Pkwy,,Logan,UT,84321,,435-750-5180  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1.0,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.72076,-111.833929,11/3/2020,150717,2021-03-11 23:22:17 UTC,P,,,9/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,
ELEC,STATEOFUTDAS USDBOGDEN1,1249 E 700 S,,Ogden,UT,84404,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.251545,-111.94623,11/9/2022,152489,2022-11-09 01:01:50 UTC,,,,1/17/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS USDBOGDEN5,1267 7th St,,Ogden,UT,84404,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.251585,-111.945959,11/9/2022,152490,2022-11-09 01:01:50 UTC,,,,1/17/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATE OF UTAH UDOT SOUTH L3 2,2600 W 4700 S,,Taylorsville,UT,84129,,888-758-4389,T,11/1/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670467,-111.956,11/9/2022,153327,2022-11-09 01:04:10 UTC,,,,2/6/2020,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS UTDVLPMNTLCTR1,863 E 1000 N,,American Fork,UT,84003,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.398124,-111.776139,11/9/2022,154087,2022-11-09 01:02:30 UTC,,,,2/27/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS USBE2,600 S 300 E,,Salt Lake City,UT,84111,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.756797,-111.883466,11/9/2022,154088,2022-11-09 01:02:27 UTC,,,,2/27/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS DHSCLEARFIELD2,1290 E 1450 S,,Clearfield,UT,84015,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.091504,-111.999018,11/9/2022,154089,2022-11-09 01:06:43 UTC,,,,2/27/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS DCFSOGDEN3,950 25th St,,Ogden,UT,84401,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.220714,-111.955274,11/9/2022,154090,2022-11-09 01:01:49 UTC,,,,2/27/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS DWSBRIGHAMCITY1,138 W 990 S,,Brigham City,UT,84302,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.490659,-112.018239,11/9/2022,154182,2022-11-09 01:02:21 UTC,,,,2/29/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS DWSBRIGHAMCITY2,138 W 990 S,,Brigham City,UT,84302,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.49069,-112.018301,11/9/2022,154183,2022-11-09 01:02:20 UTC,,,,2/29/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATE OF UTAH PRICE CITY L3 1,2 N 100 E,,Price,UT,84501,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.600193,-110.808834,11/9/2022,154454,2022-11-09 01:02:49 UTC,,,,3/13/2020,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATE OF UTAH PRICE CITY L3 2,40 North 100 E,,Price,UT,84501,,888-758-4389,T,11/1/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.600193,-110.808909,11/9/2022,154455,2022-11-09 01:00:00 UTC,,,,3/13/2020,,,,,CHADEMO J1772COMBO,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,
ELEC,RIOT RSL 2,9256 S. State St.,,Sandy,UT,84070,,888-758-4389,T,9/9/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.582028,-111.895052,11/9/2022,154534,2022-11-09 01:02:56 UTC,,,,3/18/2020,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,
ELEC,GRANGER MEDICAL WEST STATION,3532 Beehive St,,West Valley City,UT,84119,,888-758-4389,T,9/9/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.695666,-111.963578,11/9/2022,154785,2022-11-09 01:02:51 UTC,,,,3/27/2020,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,
ELEC,GRANGER MEDICAL EAST STATION,3538 Beehive St,,West Valley City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.695711,-111.96321,11/9/2022,154786,2022-11-09 01:02:51 UTC,,,,3/27/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVSLCC AAB 1,Bruin Blvd,,Salt Lake City,UT,84119,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.670396,-111.943698,11/9/2022,155158,2022-11-09 00:44:56 UTC,,,,4/3/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATE OF UTAH GRASSY MNT EB 1,"East I-80 Grassy Mountain Rest Area, Milepost",,Grantsville,UT,84029,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755366,-113.017776,11/9/2022,155227,2022-11-09 01:03:10 UTC,,,,4/7/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATE OF UTAH GRASSY MNT WB 2,"I-80 West Bound Grassy Mountain Rest Area,  M",,Grantsville,UT,84029,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.762235,-113.00992,11/9/2022,155249,2022-11-09 01:03:10 UTC,,,,4/8/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO ROSECANYONC1,5541 13400 S,,Riverton,UT,84096,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.507042,-112.02253,11/9/2022,155293,2022-11-09 01:02:54 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO FILLMORE1,674 UT-99,,Fillmore,UT,84631,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.954208,-112.340375,11/9/2022,155294,2022-11-09 01:02:29 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO LAYTONH2,201 Layton Pkwy,,Layton,UT,84041,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.051423,-111.968443,11/9/2022,155295,2022-11-09 01:02:28 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO SCVC1,190 Nibley Rd,,Providence,UT,84332,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.704996,-111.834143,11/9/2022,155296,2022-11-09 01:02:28 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO CCH1,108 W 1325 N,,Cedar City,UT,84721,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.700458,-113.065318,11/9/2022,155297,2022-11-09 01:02:27 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO BRH1,935 N 1000 W,,Tremonton,UT,84337,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.724973,-112.182254,11/9/2022,155298,2022-11-09 01:02:24 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO MDSC1,3903 Harrison Blvd,,Ogden,UT,84403,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.192514,-111.951524,11/9/2022,155299,2022-11-09 01:02:13 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO MDH2,Harrison Blvd @ 4401 S (Ogden),,Ogden,UT,84403,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.184722,-111.953076,11/9/2022,155300,2022-11-09 01:02:13 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO DELTA1,130 White Sage Ave,,Delta,UT,84624,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.34978,-112.560668,11/9/2022,155301,2022-11-09 01:02:13 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO PARKCITYH1,Round Valley Dr,,Park City,UT,84060,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.688284,-111.470277,11/9/2022,155302,2022-11-09 01:02:08 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO SSC1,354 UT-73,,Saratoga Springs,UT,84045,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.388188,-111.924635,11/9/2022,155303,2022-11-09 01:02:05 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO RIVERTONH1,3741 W. 12600 S.,,Riverton,UT,84065,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.519113,-111.979002,11/9/2022,155304,2022-11-09 01:01:57 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO OREMH1,331 400 N,,Orem,UT,84057,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.302846,-111.707426,11/9/2022,155305,2022-11-09 01:01:44 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO TAYLORSVILLEC1,3845 W. 4700 S.,,Salt Lake City,UT,84118,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.666417,-111.983102,11/9/2022,155306,2022-11-09 01:01:43 UTC,,,,4/10/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GARFF AUTO MERC MERCEDES 2,111 E Broadway,,Salt Lake City,UT,84111,,888-758-4389,E,,Public,Mon 8:00am - 7:00pm; Tue 8:00am - 7:00pm; Wed 8:00am - 7:00pm; Thu 8:00am - 7:00pm; Fri 8:00am - 7:00pm; Sat 8:00am - 7:00pm; Sun 8:00am - 7:00pm,,,,,,,1.0,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.763356,-111.887311,11/9/2022,155322,2022-11-09 01:03:28 UTC,,,,4/11/2020,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO SEVIERC1,1000 North Main street,,Richfield,UT,84701,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.782256,-112.083707,11/9/2022,155323,2022-11-09 01:02:51 UTC,,,,4/11/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CLINTON CITY FOOTBALL PARKIN,1579 W 2050 N,,Clinton,UT,84015,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.144347,-112.05656,11/9/2022,155431,2022-11-09 01:03:29 UTC,,,,4/18/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CLINTON CITY PLAYGROUND,1850 W 2300 N,,Clinton,UT,84015,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.146419,-112.061139,11/9/2022,155432,2022-11-09 01:03:29 UTC,,,,4/18/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CLINTON CITY POWERLINE PARK,1711 1740 N,,Clinton,UT,84015,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.13848,-112.058497,11/9/2022,155433,2022-11-09 01:03:28 UTC,,,,4/18/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO HOMECARE1,11520 S Redwood Rd,,South Jordan,UT,84095,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.542412,-111.940151,11/9/2022,155441,2022-11-09 01:01:44 UTC,,,,4/20/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TPARK TPARK 1,3400 Ashton Blvd,,Lehi,UT,84043,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.429778,-111.894363,11/9/2022,155496,2022-11-09 00:54:52 UTC,,,,4/22/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATE OF UTAH TIE FORK REST 2,17845 US-6,,Spanish Fork,UT,84660,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.950356,-111.21706,11/9/2022,155533,2022-11-09 01:03:40 UTC,,,,4/23/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LD BOWERMAN INV MINUTEMAN ST2,98 13800 S,,Draper,UT,84020,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.500385,-111.88857,11/9/2022,155551,2022-11-09 01:03:30 UTC,,,,4/24/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO LAKEPARK2,4646 Lake Park Blvd,,West Valley City,UT,84120,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.713884,-112.002392,11/9/2022,155589,2022-11-09 01:01:43 UTC,,,,4/27/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS TSOB16,4315 S 2700 W,,Taylorsville,UT,84129,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.677279,-111.957165,11/9/2022,156011,2022-11-09 01:03:47 UTC,,,,5/1/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EAGLEWOODLOFTS STATION 1,325 S Orchard Dr,,North Salt Lake,UT,84054,,888-758-4389,T,9/9/2022,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.835682,-111.911768,11/9/2022,156012,2022-11-09 00:43:18 UTC,,,,5/1/2020,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO AFH2,1220 E 120 N,,American Fork,UT,84003,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.379261,-111.766011,11/9/2022,156066,2022-11-09 01:01:44 UTC,,,,5/5/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO SLCLINIC1,333 900 E,,Salt Lake City,UT,84102,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.76201,-111.864502,11/9/2022,156085,2022-11-09 01:01:48 UTC,,,,5/6/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SCO SPRINGVILLEC1,762 W 400 S,,Springville,UT,84663,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.161545,-111.62576,11/9/2022,156300,2022-11-09 01:02:06 UTC,,,,5/15/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,STATEOFUTDAS DWSLOGAN2,180 N. 100 West,,Logan,UT,84321,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.735046,-111.836492,11/9/2022,156325,2022-11-09 01:04:04 UTC,,,,5/16/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Stack Real Estate Stations location,1850 Ashton Boulevard,,Lehi,UT,84043,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,12.0,,,SemaCharge Network,https://semaconnect.com/,GPS,40.4194797,-111.8809961,11/9/2022,156332,2022-11-09 00:33:36 UTC,,,,5/17/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.00-$5.00/Hr Variable Parking Fee,,,,,,,,,,
ELEC,DRAPER CITY DRAPER PARK 1,12500 1300 E,,Draper,UT,84020,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.523879,-111.855032,11/9/2022,156645,2022-11-09 01:04:12 UTC,,,,5/23/2020,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
